OBJECTID,SHAPE,BEZ,BEZ_N,STRNAM,HNR,HNR_BIS,FUNDKATEGORIE,FUNDKATEGORIE_N,FUNDE,DATIERUNG,DATIERUNG_N,k-means_PC1,k-means_PC2,k-means_UMAP1,k-means_UMAP2,k-means(FUNDE),dbscan_PC1,dbscan_PC2,dbscan_UMAP1,dbscan_UMAP2,dbscan(FUNDE),agnes_PC1,agnes_PC2,agnes_UMAP1,agnes_UMAP2,agnes(FUNDE),"k-means(BEZ_N, FUNDKATEGORIE_N)","dbscan(BEZ_N, FUNDKATEGORIE_N)","agnes(BEZ_N, FUNDKATEGORIE_N)","k-means(BEZ_N, DATIERUNG_N)","dbscan(BEZ_N, DATIERUNG_N)","agnes(BEZ_N, DATIERUNG_N)"
4547684,POINT (16.37474104010737 48.20834505837088),1,0.0,Schulerstraße,4,,1,0.0,keramik,33,1.0,-0.5667486974876483,-0.5417155426624178,6.9000278,25.417503,1,-0.5667487016112104,-0.5417155761417577,10.501017,31.47455,1,-0.5667486783678727,-0.5417155870750344,11.4172125,27.045898,3,0,0,1,2,0,1
4547685,POINT (16.36249601488502 48.213453337530126),1,0.0,Schottengasse,11,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.681112,-11.132009,3,-0.1698483620259631,0.8101404937609358,5.406141,-23.228678,0,-0.1698483669076052,0.8101404932012762,7.6501307,-25.452082,1,0,0,1,2,0,1
4547686,POINT (16.374424437169537 48.21173027415795),1,0.0,Seitenstettengasse,2,4,1,0.0,ziegel stempel,27,0.8125,0.0493877013839636,0.069831108234,4.3317685,15.559743,0,0.0493879159290395,0.0698309019444526,12.075122,-10.668179,0,0.0493876658775229,0.0698310982102635,-1.1062486,12.088351,0,0,0,1,2,0,1
4547687,POINT (16.36352520460188 48.213015262383514),1,0.0,Schottentor,,,1,0.0,votivstein,27,0.8125,-0.0034664890033483,0.0574212933103112,-16.546833,-5.417071,0,-0.0034665239677161,0.0574213281798847,-6.480705,11.471063,-1,-0.0034665067690248,0.0574212735166789,43.308506,0.76072276,0,0,0,1,2,0,1
4547688,POINT (16.37490949429011 48.21193272869708),1,0.0,Seitenstettengasse,5,,1,0.0,ziegel keramik,11,0.3125,-0.2855964807729047,-0.2896373103368005,11.770125,16.239567,1,-0.2855966056572177,-0.2896372081221383,17.257414,19.967184,0,-0.2855964680999863,-0.2896373394798283,16.211834,15.656994,0,0,0,1,1,1,0
4547689,POINT (16.371237311811424 48.20795846591824),1,0.0,Seilergasse,,,1,0.0,ziegel,27,0.8125,0.0510744518806828,0.0572766024772545,29.217127,5.228075,0,0.0510742890380242,0.0572767640736584,28.110983,0.43707138,0,0.0510744465947379,0.0572765884700406,24.658758,14.56916,0,0,0,1,2,0,1
4547690,POINT (16.36292650878048 48.21345741085541),1,0.0,Schottentor,,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.8893957,-10.663668,3,-0.1698483620259631,0.8101404937609358,5.923164,-23.101152,0,-0.1698483669076052,0.8101404932012762,7.8441486,-25.476797,1,0,0,1,2,0,1
4547691,POINT (16.36484922773517 48.21546263038846),1,0.0,Schottenring,11,,1,0.0,münze,21,0.625,-0.1698483615030048,0.8101404882416963,5.382197,-10.760808,3,-0.1698483620259631,0.8101404937609358,5.519594,-23.515936,0,-0.1698483669076052,0.8101404932012762,7.9969563,-25.425928,1,0,0,1,2,0,1
4547692,POINT (16.43203590332302 48.197229840521686),2,0.0454545454545454,Prater Hauptallee,,,3,0.5,menschenknochen militaria,21,0.625,-0.0038117158035506,0.0581768411831708,-19.170065,-8.473254,0,-0.0038117718371553,0.0581769005276041,-1.4394526,2.6734977,-1,-0.0038117587837789,0.0581768334403623,-2.8981762,4.6176996,0,0,2,1,2,0,1
4547693,POINT (16.368275157350322 48.216408276724366),1,0.0,Schottenring,24,,1,0.0,ziegel keramik,27,0.8125,-0.2855964807729047,-0.2896373103368005,11.771885,16.241621,1,-0.2855966056572177,-0.2896372081221383,17.258322,19.965042,0,-0.2855964680999863,-0.2896373394798283,16.232626,15.636373,0,0,0,1,2,0,1
4547694,POINT (16.370529027262286 48.20682427507564),1,0.0,Seilergasse,15,,1,0.0,keramik terra sigillata,27,0.8125,-0.2289690938545647,-0.1427534476352249,-16.603987,-6.8741045,0,-0.2289691755157938,-0.1427535488147315,-5.455273,10.134606,0,-0.2289689827378873,-0.1427536505979925,18.519836,-10.557556,0,0,0,1,2,0,1
4547695,POINT (16.37596919533949 48.205852060021414),1,0.0,Seilerstätte,6,12,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.713775,-10.668525,3,-0.1698483620259631,0.8101404937609358,5.507854,-23.609737,0,-0.1698483669076052,0.8101404932012762,7.8589163,-25.364435,1,0,0,1,2,0,1
4547696,POINT (16.363183772865952 48.21333426051917),1,0.0,Schottengasse,4,,2,0.25,mauerwerk brunnen,33,1.0,0.3995405011422613,-0.079919713387961,-0.31202626,-0.7462545,2,0.3995406352921835,-0.0799202405652248,-3.2199752,9.164577,0,0.3995409530689249,-0.0799203447049634,16.64903,5.8193874,0,0,1,1,2,0,1
4547697,POINT (16.374697438903272 48.2084409767006),1,0.0,Schulerstraße,,,1,0.0,ziegel keramik,27,0.8125,-0.2855964807729047,-0.2896373103368005,11.720252,16.19001,1,-0.2855966056572177,-0.2896372081221383,17.257284,19.967049,0,-0.2855964680999863,-0.2896373394798283,16.232487,15.6365,0,0,0,1,2,0,1
4547698,POINT (16.371191446396555 48.207801557208796),1,0.0,Seilergasse,1,,3,0.5,terra sigillata ziegel keramik menschenskelett grab,27,0.8125,-0.1473086423184121,-0.0671029330517246,-15.995219,-5.9127154,0,-0.1473086880460998,-0.0671030496553615,-4.9671283,11.11177,0,-0.147308510522506,-0.0671031217197127,18.878733,-9.378337,0,0,2,1,2,0,1
4547699,POINT (16.370953002562217 48.212257903680474),1,0.0,Salvatorgasse,7,,2,0.25,brunnen mauerwerk,33,1.0,0.3995405011422613,-0.079919713387961,-0.3065767,-0.75144887,2,0.3995406352921835,-0.0799202405652248,-3.2347217,9.152115,0,0.3995409530689249,-0.0799203447049634,16.64956,5.8189936,0,0,1,1,2,0,1
4547700,POINT (16.361701242245644 48.21484832803506),9,0.3636363636363636,Maria-Theresien-Straße,1,,2,0.25,altar,27,0.8125,-0.0032774524920407,0.0613698629094887,2.9584692,10.488961,0,-0.003277484912825,0.0613698972340679,-5.6851068,20.270166,-1,-0.0032774799753378,0.0613698486026655,9.323948,-0.7981595,0,0,1,1,2,0,1
4547701,POINT (16.378930005914807 48.2111825812226),1,0.0,Schwedenplatz,3,4,2,0.25,brunnen,21,0.625,0.0194110463185479,0.0448430844332288,9.769094,-1.3030305,0,0.0194111936312316,0.0448424832273266,-2.5612335,0.9012771,0,0.0194115671673702,0.0448423495093211,-5.3632364,2.7154977,0,0,1,1,2,0,1
4547702,POINT (16.369913871075433 48.20662649866859),1,0.0,Spiegelgasse,15,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.6080966,-10.83334,3,-0.1698483620259631,0.8101404937609358,5.466524,-23.210005,0,-0.1698483669076052,0.8101404932012762,7.644295,-25.128347,1,0,0,1,2,0,1
4547703,POINT (16.37289314543639 48.208095760492775),1,0.0,Stephansplatz,3,,3,0.5,ziegel keramik glas grab,15,0.4375,-0.1677778502749696,-0.12953214465848,-12.450613,1.4907261,0,-0.1677777560221793,-0.1295321746939529,-0.19438088,13.862538,0,-0.1677780711382028,-0.1295319314073781,20.81436,-1.8018428,0,0,2,1,1,1,0
4547704,POINT (16.372051240849874 48.20783352350081),1,0.0,Singerstraße,2,,3,0.5,grab menschenskelett terra sigillata,27,0.8125,-0.0371207246198864,0.0728340130260038,-16.0833,-5.9131603,0,-0.0371207289269471,0.0728338499774193,-4.9372606,11.085349,0,-0.0371205915071663,0.0728338128643824,18.912254,-9.360102,0,0,2,1,2,0,1
4547705,POINT (16.371130563787666 48.210247497434764),1,0.0,Tuchlauben,12,,2,0.25,ziegel stempel mauerwerk architekturteil brunnen boden,27,0.8125,0.2257279060722205,0.0003165938367327,5.342438,4.740954,0,0.2257280865753346,0.0003160553167862,2.6867297,6.4639926,0,0.2257284294024683,0.0003161488455258,17.90567,-8.178532,0,0,1,1,2,0,1
4547706,POINT (16.36882626041076 48.212902954819754),1,0.0,Tiefer Graben,26,28,1,0.0,keramik,9,0.25,-0.5667486974876483,-0.5417155426624178,6.461905,25.328152,1,-0.5667487016112104,-0.5417155761417577,10.624364,31.446136,1,-0.5667486783678727,-0.5417155870750344,11.625003,26.813198,3,0,0,1,1,1,0
4547707,POINT (16.36916767964643 48.21320916603601),1,0.0,Tiefer Graben,25,34,2,0.25,mauerwerk straße brunnen,21,0.625,0.2966758367321281,-0.0381003077366025,8.086392,-0.03036501,0,0.2966759257609747,-0.0381007702634252,-7.7449784,5.888801,0,0.2966761593983036,-0.0381006738744631,16.579773,5.8543224,0,0,1,1,2,0,1
4547708,POINT (16.37027672707878 48.21000812092888),1,0.0,Tuchlauben,8,,2,0.25,ziegel stempel münze,27,0.8125,-0.0420519201869818,0.448786677165446,3.9186873,14.037772,0,-0.0420517257843078,0.4487864925412445,11.033497,-9.043921,0,-0.0420519480499552,0.4487866785010223,0.009381124,11.040461,0,0,1,1,2,0,1
4547709,POINT (16.37208143437975 48.20824007956707),1,0.0,Stephansplatz,11,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.361374,21.724092,2,0.8011318718911935,-0.2084214774364369,-21.006445,16.141962,0,0.8011318575200804,-0.2084214833961833,-4.1204,22.831646,2,0,1,1,1,1,0
4547710,POINT (16.36932413399183 48.21342412169236),1,0.0,Tiefer Graben,,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.6915607,-10.71944,3,-0.1698483620259631,0.8101404937609358,5.8149004,-23.474808,0,-0.1698483669076052,0.8101404932012762,7.708254,-25.521418,1,0,0,1,2,0,1
4547711,POINT (16.37304902130616 48.20729990043267),1,0.0,Singerstraße,,,2,0.25,mauerwerk brunnen keramik terra sigillata glas metall,27,0.8125,0.065766795314214,-0.1394373206275202,-13.861072,1.826722,0,0.0657669762954737,-0.1394377085662147,0.3053932,16.058857,0,0.0657669088293799,-0.1394375547759704,24.418657,0.7110974,0,0,1,1,2,0,1
4547712,POINT (16.369458664657785 48.206186377294024),1,0.0,Spiegelgasse,21,,2,0.25,mauerwerk grube keramik terra sigillata knochen,27,0.8125,0.0569271473024672,-0.1776468063013278,-16.21061,-6.606659,0,0.0569273659177736,-0.1776467804312126,-5.4099226,10.735376,0,0.0569272562267153,-0.1776467890647733,18.365147,-9.999685,0,0,1,1,2,0,1
4547713,POINT (16.371820431498456 48.20791074822015),1,0.0,Stock-im-Eisen-Platz,,,2,0.25,straße,33,1.0,-0.004011259966918,0.0673679988185622,8.534316,-0.16642305,0,-0.0040112925604992,0.0673679106044111,-7.934643,5.815989,0,-0.0040112909292451,0.0673681436320545,1.7876327,-2.690115,0,0,1,1,2,0,1
4547714,POINT (16.373576493316 48.20853666638773),1,0.0,Stephansplatz,,,5,1.0,fossil,33,1.0,-0.0031334953188373,0.0593437758985098,-1.65428,-18.1377,0,-0.0031335415810416,0.0593438286607657,9.7094,-13.784779,-1,-0.0031335232513904,0.0593437629557686,0.6091507,-7.5818844,0,0,-1,0,2,0,1
4547715,POINT (16.378112780902292 48.20692438661073),1,0.0,Stubenbastei,6,8,3,0.5,grab menschenskelett,33,1.0,-0.0169904911619449,0.0731518369503647,-13.800536,3.328691,0,-0.0169904223746522,0.0731517098545451,-2.9781597,16.891987,0,-0.0169904177932252,0.073151745644334,21.74703,-6.088216,0,0,2,1,2,0,1
4547716,POINT (16.369557474726502 48.20673098717243),1,0.0,Spiegelgasse,12,,1,0.0,keramik,27,0.8125,-0.5667486974876483,-0.5417155426624178,6.6531644,25.431488,1,-0.5667487016112104,-0.5417155761417577,10.540031,31.385792,1,-0.5667486783678727,-0.5417155870750344,11.700845,26.777039,3,0,0,1,2,0,1
4547717,POINT (16.367246147379095 48.20710492659483),1,0.0,Stallburg,,,1,0.0,münze,27,0.8125,-0.1698483615030048,0.8101404882416963,5.617624,-11.129816,3,-0.1698483620259631,0.8101404937609358,5.706155,-23.26858,0,-0.1698483669076052,0.8101404932012762,7.9528365,-25.076824,1,0,0,1,2,0,1
4547718,POINT (16.375035194492472 48.20855722617404),1,0.0,Strobelgasse,2,,1,0.0,keramik tierknochen glas,21,0.625,-0.2179898662672375,-0.1755135027577133,-12.96823,1.837698,0,-0.2179898941005219,-0.1755131067057957,-0.18419187,14.649388,0,-0.217990298572058,-0.175512777576022,21.25351,-2.0691469,0,0,0,1,2,0,1
4547719,POINT (16.373051608498123 48.21174174888888),1,0.0,Sterngasse,3,7,2,0.25,keramik ziegel stempel münze mauerwerk,27,0.8125,0.0922148380141557,0.1156923712810957,3.7734804,13.81696,0,0.0922150174569802,0.1156921937794847,10.89921,-8.855255,0,0.0922148188333628,0.1156923762754208,0.27065465,10.79102,0,0,1,1,2,0,1
4547720,POINT (16.37348050638846 48.20773774892454),1,0.0,Singerstraße,7,,2,0.25,mauerwerk keramik ziegel menschenskelett tierknochen,27,0.8125,0.1146988085633639,-0.2098625858807773,-13.071487,3.050831,0,0.1146986551318971,-0.2098622426237978,-2.4710598,16.178623,0,0.11469871917924,-0.2098622515923155,21.201595,-5.5017915,0,0,1,1,2,0,1
4547721,POINT (16.372407608340794 48.20766547220404),1,0.0,Singerstraße,4,,1,0.0,keramik,21,0.625,-0.5667486974876483,-0.5417155426624178,6.5600457,25.430134,1,-0.5667487016112104,-0.5417155761417577,10.528421,31.88304,1,-0.5667486783678727,-0.5417155870750344,11.82385,26.71028,3,0,0,1,2,0,1
4547722,POINT (16.37224996624142 48.208892745621206),1,0.0,Jasomirgottstraße,5,7,2,0.25,ziegel keramik mauerwerk münze knochen,27,0.8125,0.0650660941182922,0.0953366155241846,-15.32001,2.2574148,0,0.065066338719457,0.0953368682813741,-1.674293,17.628204,0,0.065066113077795,0.0953368455551241,24.146585,-1.3889811,0,0,1,1,2,0,1
4547723,POINT (16.372010700445937 48.20854266954852),1,0.0,Stephansplatz,11,,2,0.25,keramik mauerwerk,11,0.3125,0.2630987996482917,-0.5272165874486079,-0.6309548,23.771826,2,0.2630988000880049,-0.5272166017443013,-16.82736,26.179289,0,0.2630987992158183,-0.5272165946154572,2.4412954,23.430687,2,0,1,1,1,1,0
4547724,POINT (16.37198537579756 48.208306731337004),1,0.0,Stephansplatz,11,,2,0.25,keramik knochen mauerwerk grab,11,0.3125,0.1141889895453141,-0.2256600655796106,-16.223913,2.43003,0,0.1141892711438665,-0.2256598425812759,-2.2958143,18.28245,0,0.1141889897395692,-0.2256598106052414,24.418705,-2.2703714,0,0,1,1,1,1,0
4547725,POINT (16.379053150005944 48.2076426337593),1,0.0,Stubenring,,,1,0.0,mauerwerk münze,21,0.625,0.3915150020479188,0.4583288116985661,12.20909,-4.70673,3,0.3915150059838805,0.4583288199099938,0.84036076,-1.7348408,0,0.3915149884706361,0.4583288344005835,-0.6580271,-3.7847505,1,0,0,1,2,0,1
4547726,POINT (16.371900024111778 48.207925220556675),1,0.0,Stock-im-Eisen-Platz,,,3,0.5,keramik steinkistengrab ziegelgrab,27,0.8125,-0.1211258431549744,-0.0639716441485502,-3.5001633,2.465761,0,-0.1211258619670311,-0.0639716339183621,-3.794748,11.265519,-1,-0.1211258504270721,-0.0639716723626407,18.741993,-5.4463916,0,0,2,1,2,0,1
4547727,POINT (16.37165227477039 48.21105662796394),1,0.0,Tuchlauben,25,27,1,0.0,ziegel stirnziegel,27,0.8125,0.0150653838068882,0.0572213487533776,-21.913404,12.379287,0,0.0150653104070729,0.0572214186484787,-31.96029,29.502645,-1,0.0150653735216333,0.0572213273613613,48.458324,18.928457,0,0,0,1,2,0,1
4547728,POINT (16.37134306967696 48.20869415989877),1,0.0,Goldschmiedgasse,4,6,2,0.25,ziegel boden steinblock,27,0.8125,0.0138870450964026,0.0572559079622386,-15.067351,-5.159561,0,0.0138869830608577,0.0572559605932477,-5.3653584,12.466829,-1,0.013887039280848,0.0572558827458428,17.975094,-8.2136345,0,0,1,1,2,0,1
4547729,POINT (16.371794849809653 48.211624217577615),1,0.0,Wipplingerstraße,4,,2,0.25,mauerwerk,27,0.8125,0.8011318815615338,-0.2084214997512493,-11.601338,21.427284,2,0.8011318718911935,-0.2084214774364369,-21.172712,16.228111,0,0.8011318575200804,-0.2084214833961833,-4.0162535,22.818848,2,0,1,1,2,0,1
4547730,POINT (16.371787426071403 48.215641253640506),1,0.0,Werdertorgasse,16,,2,0.25,mauerwerk keramik tierknochen,9,0.25,0.1477379350649897,-0.333301094477657,-12.819052,1.9258738,2,0.1477376683066572,-0.333300497852991,-0.31214815,14.774565,0,0.1477376921363767,-0.333300487284946,21.435665,-2.2593586,0,0,1,1,1,1,0
4547731,POINT (16.39099171853496 48.20430326517021),3,0.0909090909090909,Salmgasse,8,,3,0.5,grab menschenskelett,9,0.25,-0.0169904911619449,0.0731518369503647,-13.786235,3.3432837,0,-0.0169904223746522,0.0731517098545451,-2.9753509,16.902826,0,-0.0169904177932252,0.073151745644334,21.746332,-6.086474,0,0,2,1,1,1,0
4547732,POINT (16.372138231637912 48.21099335341662),1,0.0,Hoher Markt,5,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.445814,21.670015,2,0.8011318718911935,-0.2084214774364369,-21.033306,16.024279,0,0.8011318575200804,-0.2084214833961833,-3.9538805,22.895515,2,0,1,1,1,1,0
4547733,POINT (16.369326035213753 48.21080710489721),1,0.0,Schulhof,2,,2,0.25,mauerwerk brunnen,11,0.3125,0.3995405011422613,-0.079919713387961,-0.32266408,-0.73504704,2,0.3995406352921835,-0.0799202405652248,-3.2144845,9.164527,0,0.3995409530689249,-0.0799203447049634,16.632801,5.8340154,0,0,1,1,1,1,0
4547734,POINT (16.371084524019654 48.21155704057308),1,0.0,Jordangasse,,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.5006275,21.565731,2,0.8011318718911935,-0.2084214774364369,-21.14649,16.261002,0,0.8011318575200804,-0.2084214833961833,-4.167131,23.03375,2,0,1,1,1,1,0
4547735,POINT (16.377837261248978 48.20830827380517),1,0.0,Bäckerstraße,20,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.463314,21.792423,2,0.8011318718911935,-0.2084214774364369,-21.130419,16.161676,0,0.8011318575200804,-0.2084214833961833,-4.1806,22.792366,2,0,1,1,1,1,0
4547736,POINT (16.397233120526057 48.19929168854974),3,0.0909090909090909,Hainburger Straße,,,1,0.0,keramik,11,0.3125,-0.5667486974876483,-0.5417155426624178,6.5299335,25.31064,1,-0.5667487016112104,-0.5417155761417577,10.55549,31.530775,1,-0.5667486783678727,-0.5417155870750344,11.433833,26.63233,3,0,0,1,1,1,0
4547737,POINT (16.36961879852166 48.21277808977427),1,0.0,Schwertgasse,3,,2,0.25,mauerwerk,15,0.4375,0.8011318815615338,-0.2084214997512493,-11.471399,21.699526,2,0.8011318718911935,-0.2084214774364369,-20.953218,16.240894,0,0.8011318575200804,-0.2084214833961833,-4.0509367,23.057442,2,0,1,1,1,1,0
4547738,POINT (16.364464528706975 48.2112019938274),1,0.0,Herrengasse,21,,2,0.25,architekturteil,33,1.0,0.0146518839378837,0.0638579097106362,6.3245835,4.2996044,0,0.0146518893488114,0.0638575576666856,3.429319,5.756193,0,0.0146525356934745,0.0638576166109889,7.8378325,-5.918795,0,0,1,1,2,0,1
4547739,POINT (16.369094899851646 48.21122119206625),1,0.0,Parisergasse,1,,2,0.25,mauerwerk architekturteil keramik,11,0.3125,0.153415680599885,-0.2475165386069261,6.1797338,4.4509373,0,0.1534156952149308,-0.2475168540931692,3.296001,5.888824,0,0.1534162381495014,-0.2475167830202506,7.994335,-5.7573686,0,0,1,1,1,1,0
4547740,POINT (16.373090926382222 48.20858353429172),1,0.0,Stephansplatz (Stephansdom),,,3,0.5,grab grube,12,0.34375,-0.0238223313444969,0.0456072449567176,13.216215,5.9608874,0,-0.0238223213124489,0.0456071730469928,-1.2179509,19.405907,0,-0.0238223192587868,0.0456072123991945,21.392963,0.45332643,0,0,2,1,1,1,0
4547741,POINT (16.36869847857542 48.21138560208971),1,0.0,Am Hof,12,,2,0.25,mauerwerk brunnen latrine,11,0.3125,0.2359987736997333,-0.0243247546121224,-0.43416503,-0.6653892,0,0.2359988420321551,-0.0243250601402768,-3.2307868,9.260942,-1,0.2359990384866809,-0.0243251432809483,16.714586,5.79585,0,0,1,1,1,1,0
4547742,POINT (16.36857023900985 48.211261909690386),1,0.0,Am Hof,13,,2,0.25,mauerwerk,9,0.25,0.8011318815615338,-0.2084214997512493,-11.557301,21.616114,2,0.8011318718911935,-0.2084214774364369,-21.167866,16.16188,0,0.8011318575200804,-0.2084214833961833,-3.909389,22.97031,2,0,1,1,1,1,0
4547743,POINT (16.375182394490135 48.21152243782609),1,0.0,Rabensteig,3,,2,0.25,mauerwerk,12,0.34375,0.8011318815615338,-0.2084214997512493,-11.424234,21.72442,2,0.8011318718911935,-0.2084214774364369,-21.30221,15.914826,0,0.8011318575200804,-0.2084214833961833,-3.9407692,22.952805,2,0,1,1,1,1,0
4547744,POINT (16.376871186387305 48.20969424139427),1,0.0,Schönlaterngasse (Heiligenkreuzer Hof),5,,2,0.25,mauerwerk böden grube,21,0.625,0.2432338257721044,-0.0436424988960538,4.568335,5.0627975,0,0.2432338573359976,-0.0436425661683931,-0.25142586,13.289869,-1,0.2432338356077979,-0.0436425407210128,9.327694,-4.33282,0,0,1,1,2,0,1
4547745,POINT (16.375938147140584 48.2092591256069),1,0.0,Bäckerstraße,7,,2,0.25,mauerwerk,9,0.25,0.8011318815615338,-0.2084214997512493,-11.421934,21.74999,2,0.8011318718911935,-0.2084214774364369,-21.343006,16.099758,0,0.8011318575200804,-0.2084214833961833,-4.056873,22.875711,2,0,1,1,1,1,0
4547746,POINT (16.376731601269967 48.208752026305625),1,0.0,Bäckerstraße,16,,2,0.25,mauerwerk brunnen,11,0.3125,0.3995405011422613,-0.079919713387961,-0.29128432,-0.76979446,2,0.3995406352921835,-0.0799202405652248,-3.2257075,9.158822,0,0.3995409530689249,-0.0799203447049634,16.625898,5.8421454,0,0,1,1,1,1,0
4547747,POINT (16.37446512844537 48.20774906206954),1,0.0,Blutgasse,3,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.468146,21.746042,2,0.8011318718911935,-0.2084214774364369,-21.035782,16.30991,0,0.8011318575200804,-0.2084214833961833,-4.0869937,23.01235,2,0,1,1,1,1,0
4547748,POINT (16.376688799419643 48.20936188056868),1,0.0,Sonnenfelsgasse,15,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.648314,21.630436,2,0.8011318718911935,-0.2084214774364369,-21.054111,16.17018,0,0.8011318575200804,-0.2084214833961833,-4.1542287,22.865105,2,0,1,1,1,1,0
4547749,POINT (16.371034283509893 48.211816842825314),1,0.0,Wipplingerstraße,8,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.38345,21.391048,2,0.8011318718911935,-0.2084214774364369,-21.177202,16.107996,0,0.8011318575200804,-0.2084214833961833,-4.0920463,22.930786,2,0,1,1,1,1,0
4547750,POINT (16.36899844974223 48.20781006512637),1,0.0,Bräunerstraße,5,,2,0.25,mauerwerk,21,0.625,0.8011318815615338,-0.2084214997512493,-11.490802,21.826658,2,0.8011318718911935,-0.2084214774364369,-21.096058,16.157576,0,0.8011318575200804,-0.2084214833961833,-4.258327,22.926811,2,0,1,1,2,0,1
4547751,POINT (16.368727362561984 48.211357346215806),1,0.0,Am Hof,12,,2,0.25,mauerwerk,11,0.3125,0.8011318815615338,-0.2084214997512493,-11.47548,21.496801,2,0.8011318718911935,-0.2084214774364369,-21.148207,15.964516,0,0.8011318575200804,-0.2084214833961833,-3.9558108,22.854687,2,0,1,1,1,1,0
